,notification,item_text,main_work_center,created_on,created_at,completion_by_date,completion_time,user_status,system_status,problem_group_text,problem_code_text,malfunction_end,malfunction_end_time,malfunction_start,malfunction_start_time,description,code_group_text,coding_code_text,day_max_temp,day_min_temp,day_wind,lag_1_max_temp,lag_1_min_temp,lag_1_wind,rolling_3d_max_avg_temp,rolling_3d_min_avg_temp,rolling_3d_wind,rolling_7d_max_avg_temp,rolling_7d_min_avg_temp,rolling_7d_wind,area_name,kunda_risk_penalty,kunda_risk_factor
629,599522,"02:01,18:57",PLANT_02,2024-10-10,21:44:08,2/2/2026,5:38:35,IN_PROGRESS,CLSD,Electrical,Sensor Fault,18.55,13:54:07,12/4/2024,12:25:43,Born war child require.,Mechanical Issue,H03,37.5,24.6,13.8,37.7,26.1,16.4,36.77,24.87,15.43,33.99,25.66,19.64,Surjani,0.1585,High
630,591072,"02:01,20:29",PLANT_01,2025-02-05,16:15:13,3/4/2026,1:23:25,NEW,REL,Hydraulic,Leak,0.57,20:02:50,5/3/2025,12:35:19,Experience Mr she room man vote safe.,Mechanical Issue,M02,26.7,11.4,12.9,24.7,16.4,17.2,25.73,13.97,15.33,25.56,13.59,15.61,Korangi,0.21,Extreme
631,138304,"02:01,17:43",PLANT_03,2025-03-25,14:40:20,12/15/2025,14:05:26,ON_HOLD,TECO,Software,Short Circuit,11.86,17:22:08,7/20/2025,4:50:39,Late top huge deal.,Software Issue,M02,29.7,20.6,18.4,33.3,21.3,17.1,33.33,21.33,15.27,34.3,21.4,11.89,Nazimabad,0.0349,Medium
632,604999,"00:01,12:22",MAINT_01,2023-12-28,20:23:03,12/19/2025,1:27:55,COMPLETED,CNF,Software,Leak,34.0,5:27:41,2/28/2025,10:10:34,Population question coach college court.,Mechanical Issue,H03,28.2,15.2,17.7,29.1,15.7,15.7,28.13,14.67,14.7,28.14,15.29,16.1,Clifton,-0.1087,Very Secure
633,431593,"00:33,13:44",PLANT_01,2025-07-07,14:33:49,1/8/2026,2:28:32,IN_PROGRESS,CLSD,Software,Short Circuit,68.02,15:59:44,6/18/2025,17:04:23,Much rate standard today government actually myself.,Electrical Issue,S04,32.6,27.9,13.3,32.8,28.5,22.0,33.6,28.4,17.7,33.01,28.14,19.37,Korangi,0.21,Extreme
634,707274,"00:10,11:20",PLANT_03,2025-02-11,20:07:35,3/12/2026,12:41:22,NEW,TECO,Mechanical,Sensor Fault,7.81,7:56:02,2/15/2025,8:28:44,Parent hit east among.,Hydraulic Issue,S04,27.5,19.1,16.5,25.8,16.0,14.5,27.6,14.43,12.33,27.23,13.96,13.59,Nazimabad,0.0349,Medium
635,251836,"00:20,18:06",MAINT_01,2024-06-27,9:14:54,12/29/2025,14:39:23,ON_HOLD,TECO,Mechanical,Motor Failure,61.58,4:16:56,3/23/2025,20:36:27,Resource create hit yes without foot.,Hydraulic Issue,M02,36.6,29.7,18.9,35.6,28.6,16.8,36.5,28.2,21.9,35.74,28.51,21.7,Clifton,-0.1087,Very Secure
636,208940,"01:01,12:11",PLANT_03,2025-10-12,10:08:05,2/5/2026,8:34:45,NEW,CLSD,Hydraulic,Motor Failure,38.18,19:13:09,1/3/2025,19:45:42,Me certain person director summer thing activity.,Electrical Issue,S04,32.9,21.4,11.3,31.8,21.9,9.9,31.47,21.77,10.0,31.83,23.37,15.7,Nazimabad,0.0349,Medium
637,924926,"00:28,09:49",PLANT_01,2025-10-09,9:44:59,11/30/2025,19:36:33,ON_HOLD,REL,Electrical,Leak,59.55,14:59:11,7/28/2025,22:46:38,Method resource how listen.,Mechanical Issue,M02,31.4,22.1,10.1,31.7,21.8,10.9,32.33,24.17,20.07,32.66,25.2,20.2,Korangi,0.21,Extreme
638,365517,"00:15,13:34",PLANT_02,2025-08-13,17:47:23,12/24/2025,5:52:24,ON_HOLD,REL,Hydraulic,Short Circuit,21.83,16:20:17,7/19/2025,9:38:37,Method attack interesting writer everything.,Mechanical Issue,E01,30.7,26.1,18.4,30.4,26.4,26.8,30.17,26.0,25.03,30.47,25.97,23.99,Surjani,0.1585,High
639,767521,"01:20,09:20",MAINT_01,2025-08-30,5:31:06,12/7/2025,1:16:28,NEW,CNF,Electrical,Leak,60.56,5:44:31,7/26/2025,20:59:12,True western energy into stay.,Electrical Issue,H03,31.4,25.5,12.3,31.4,25.6,16.0,31.5,25.67,16.43,31.34,26.04,18.8,Clifton,-0.1087,Very Secure
640,721820,"00:07,09:27",PLANT_01,2024-04-13,1:36:16,2/9/2026,0:59:42,NEW,CNF,Electrical,Short Circuit,55.76,19:06:59,11/26/2024,6:02:51,Standard these read little people.,Electrical Issue,S04,32.1,25.2,19.4,32.8,22.8,18.8,31.73,22.53,17.07,32.39,22.2,18.81,Korangi,0.21,Extreme
641,979090,"00:09,09:59",PLANT_01,2025-08-17,21:56:15,11/30/2025,5:08:03,IN_PROGRESS,CNF,Electrical,Motor Failure,16.95,23:03:23,9/26/2025,6:06:03,Relate need administration rather sense song prove.,Electrical Issue,S04,33.2,26.8,12.8,33.3,26.5,12.0,33.0,26.53,11.13,31.46,26.24,18.13,Korangi,0.21,Extreme
642,485777,"01:01,23:09",PLANT_02,2025-03-18,23:09:53,3/12/2026,16:23:34,ON_HOLD,CLSD,Hydraulic,Sensor Fault,9.89,8:21:22,10/16/2025,23:13:54,Poor but Mr whether mention.,Electrical Issue,M02,35.2,20.5,8.8,34.4,19.0,7.7,34.23,20.83,8.57,34.24,21.11,13.5,Surjani,0.1585,High
643,724674,"01:01,23:09",PLANT_03,2024-12-16,12:01:28,4/14/2026,23:29:40,ON_HOLD,CLSD,Mechanical,Short Circuit,62.57,21:42:25,8/14/2025,3:00:29,Them save sound nothing international.,Software Issue,M02,26.3,11.6,11.4,25.1,11.6,12.7,25.13,12.7,15.6,25.66,12.27,12.63,Nazimabad,0.0349,Medium
644,651638,"00:01,10:31",PLANT_02,2024-05-14,5:45:02,12/2/2025,13:29:42,NEW,REL,Electrical,Motor Failure,69.37,11:57:35,5/24/2025,12:31:19,Month simply those share out fill world loss.,Mechanical Issue,H03,33.8,24.5,13.6,33.9,25.2,15.8,33.13,25.03,16.07,33.73,25.57,18.29,Surjani,0.1585,High
645,717296,"01:01,10:16",PLANT_02,2025-09-03,3:34:40,3/10/2026,19:42:57,IN_PROGRESS,TECO,Hydraulic,Sensor Fault,2.74,11:45:14,10/27/2025,14:38:06,Study bit style race.,Hydraulic Issue,H03,31.6,25.1,14.1,30.9,25.6,18.8,31.03,25.97,21.03,31.29,25.77,17.81,Surjani,0.1585,High
646,980729,"01:01,10:00",PLANT_03,2025-03-12,11:27:33,12/10/2025,20:01:36,NEW,REL,Mechanical,Sensor Fault,52.79,5:06:45,6/10/2025,17:43:14,Heavy already become rock our.,Software Issue,M02,33.3,20.5,15.2,36.1,18.6,10.8,36.83,19.47,11.17,34.96,17.99,12.7,Nazimabad,0.0349,Medium
647,649639,"00:30,09:23",PLANT_03,2024-05-20,12:48:16,12/11/2025,22:15:18,COMPLETED,TECO,Hydraulic,Leak,65.53,16:07:06,5/13/2025,15:31:37,Report company car data news difficult.,Software Issue,H03,35.2,27.8,25.8,33.8,25.9,21.7,35.5,26.1,22.17,34.93,25.69,19.4,Nazimabad,0.0349,Medium
648,712956,"01:01,11:12",PLANT_03,2024-11-28,14:21:04,12/15/2025,16:01:18,IN_PROGRESS,CLSD,Software,Motor Failure,61.8,13:51:30,8/14/2025,13:27:36,Clear dog nothing billion wish world process.,Mechanical Issue,H03,30.4,20.6,8.7,30.0,20.3,11.6,30.77,19.47,10.8,30.46,19.96,11.2,Nazimabad,0.0349,Medium
649,738873,"02:01,22:17",PLANT_01,2025-02-21,9:38:05,12/9/2025,12:20:15,COMPLETED,CLSD,Electrical,Leak,69.46,4:24:16,7/9/2025,18:39:31,Air turn church thing decide common term.,Electrical Issue,E01,29.6,18.4,9.8,31.8,18.4,14.7,30.67,19.8,16.7,30.46,19.76,17.17,Korangi,0.21,Extreme
650,437497,"00:16,10:36",PLANT_01,2024-03-08,22:14:30,3/28/2026,13:32:43,IN_PROGRESS,REL,Hydraulic,Short Circuit,54.85,13:34:59,11/14/2024,9:59:29,Republican news deep.,Electrical Issue,S04,29.1,15.9,14.8,28.1,16.0,16.8,26.8,14.17,16.97,24.1,13.26,19.5,Korangi,0.21,Extreme
651,307869,"00:15,09:50",MAINT_01,2025-07-11,1:20:37,3/28/2026,0:03:59,ON_HOLD,CLSD,Electrical,Short Circuit,32.12,10:50:07,5/25/2025,21:30:23,Building staff address discover.,Electrical Issue,M02,32.9,27.9,16.3,33.1,28.0,14.2,33.83,27.93,14.07,33.56,28.13,15.51,Clifton,-0.1087,Very Secure
652,165953,"00:11,10:48",MAINT_01,2023-11-09,8:04:21,1/1/2026,1:16:16,NEW,REL,Mechanical,Sensor Fault,22.8,13:58:09,1/14/2025,16:49:32,Administration reality history.,Electrical Issue,M02,33.9,22.1,14.0,32.9,21.4,11.9,34.1,21.53,13.93,34.34,22.59,14.8,Clifton,-0.1087,Very Secure
653,943890,"01:05,09:51",PLANT_02,2024-03-28,22:20:29,3/18/2026,12:34:36,IN_PROGRESS,CLSD,Software,Motor Failure,23.43,4:07:40,10/5/2025,20:55:52,Here and ahead subject others test.,Electrical Issue,M02,33.9,23.3,22.1,31.1,23.2,21.0,32.83,22.77,19.97,32.06,22.7,20.63,Surjani,0.1585,High
654,600328,"00:27,11:05",PLANT_02,2024-02-11,5:47:38,11/19/2025,19:57:21,ON_HOLD,CNF,Software,Motor Failure,52.3,8:11:06,2/5/2025,2:33:46,Resource business natural stand country himself behavior.,Hydraulic Issue,M02,28.0,14.5,16.5,27.8,16.2,15.2,26.5,14.63,15.57,26.16,16.29,16.19,Surjani,0.1585,High
655,906790,"00:22,12:57",MAINT_01,2025-06-19,22:55:26,11/12/2025,19:51:54,ON_HOLD,REL,Hydraulic,Leak,53.83,22:48:14,7/7/2025,0:33:14,True dog need up.,Electrical Issue,H03,32.7,28.5,31.9,33.3,27.9,27.6,36.53,28.1,19.6,35.57,27.81,18.66,Clifton,-0.1087,Very Secure
656,103267,"00:26,13:36",PLANT_02,2025-06-20,21:26:45,4/19/2026,23:21:10,COMPLETED,TECO,Hydraulic,Leak,14.83,21:25:32,1/3/2025,20:03:49,Political be member another lot.,Software Issue,E01,32.5,28.4,26.5,32.7,28.5,31.9,34.23,28.27,26.1,35.47,27.87,19.81,Surjani,0.1585,High
657,182745,"00:26,13:36",PLANT_03,2025-09-07,15:55:46,1/25/2026,15:04:37,COMPLETED,REL,Mechanical,Motor Failure,62.57,23:15:24,4/29/2025,6:34:35,Situation short nearly catch fire impact.,Electrical Issue,E01,31.2,25.8,19.7,31.8,25.8,20.3,31.73,25.27,18.93,31.41,25.54,19.14,Nazimabad,0.0349,Medium
658,976020,"00:25,09:45",PLANT_01,2024-06-03,20:47:17,10/30/2025,9:06:12,ON_HOLD,CNF,Mechanical,Sensor Fault,51.62,20:30:41,11/13/2024,3:53:51,First put best about safe yes lead seem.,Electrical Issue,M02,33.0,27.4,22.1,33.8,27.5,19.8,36.67,27.33,21.47,37.6,27.76,27.29,Korangi,0.21,Extreme
659,924945,"02:10,13:52",MAINT_01,2024-12-14,23:10:35,4/1/2026,10:56:42,COMPLETED,CNF,Electrical,Sensor Fault,40.74,6:03:05,3/22/2025,21:34:06,About stage everything forget.,Electrical Issue,H03,24.9,14.1,18.7,25.4,12.4,15.4,26.1,12.37,10.13,26.46,12.86,13.67,Clifton,-0.1087,Very Secure
660,257164,"00:25,14:13",PLANT_01,2024-12-16,12:15:46,4/19/2026,23:57:28,ON_HOLD,TECO,Software,Sensor Fault,34.21,23:09:40,1/2/2025,23:02:43,Here street former total animal item to hope.,Software Issue,S04,26.3,11.6,11.4,25.1,11.6,12.7,25.13,12.7,15.6,25.66,12.27,12.63,Korangi,0.21,Extreme
661,635626,"00:25,11:00",MAINT_01,2025-07-10,5:56:37,3/30/2026,8:47:39,ON_HOLD,CLSD,Electrical,Leak,39.34,10:45:06,2/9/2025,17:12:04,Begin actually positive trouble federal.,Mechanical Issue,M02,33.1,28.0,14.2,34.0,28.0,15.0,33.67,27.9,13.77,33.43,28.14,15.71,Clifton,-0.1087,Very Secure
662,231484,"01:01,11:12",PLANT_01,2025-03-06,14:58:38,1/3/2026,3:43:12,ON_HOLD,CLSD,Software,Sensor Fault,11.89,14:51:16,10/29/2024,6:37:34,Remember region through wall.,Mechanical Issue,H03,32.0,17.6,13.5,30.5,13.0,13.3,29.77,16.6,16.63,28.69,17.93,17.2,Korangi,0.21,Extreme
663,631831,"01:16,11:07",MAINT_01,2024-11-27,6:55:27,12/24/2025,9:52:54,COMPLETED,REL,Hydraulic,Motor Failure,15.06,14:48:33,1/11/2025,2:00:29,Ability language food human stand.,Mechanical Issue,S04,30.0,20.3,11.6,31.0,18.2,9.3,30.87,19.5,10.0,30.57,19.76,11.01,Clifton,-0.1087,Very Secure
664,992323,"01:01,10:35",PLANT_01,2024-08-04,12:37:47,4/8/2026,9:44:42,IN_PROGRESS,CNF,Mechanical,Sensor Fault,7.02,19:15:58,8/10/2025,13:45:37,Especially peace among past happen no crime information.,Software Issue,M02,31.3,26.7,18.3,30.8,28.1,22.7,31.13,27.83,27.03,32.09,28.13,19.93,Korangi,0.21,Extreme
665,160692,"05:09,09:37",PLANT_03,2025-04-21,23:42:16,4/5/2026,4:39:44,ON_HOLD,CNF,Hydraulic,Short Circuit,11.49,1:43:12,6/25/2025,11:05:47,Family cell move nothing perform.,Mechanical Issue,S04,38.4,22.3,15.1,39.0,23.1,18.4,36.17,24.47,20.83,34.34,25.04,22.43,Nazimabad,0.0349,Medium
666,320156,"02:30,10:44",MAINT_01,2025-05-28,23:46:27,2/9/2026,4:16:39,NEW,TECO,Mechanical,Leak,32.94,5:22:03,2/5/2025,21:30:58,Home learn address doctor.,Software Issue,M02,35.1,27.7,18.6,34.6,28.1,25.1,35.0,28.27,23.93,34.14,27.76,22.77,Clifton,-0.1087,Very Secure
667,323992,"00:01,15:47",MAINT_01,2025-03-15,10:07:43,12/17/2025,8:25:10,NEW,CNF,Software,Short Circuit,38.42,6:51:46,4/15/2025,2:28:25,Newspaper mind play brother more radio.,Software Issue,H03,33.9,22.5,9.4,34.2,23.8,22.1,33.63,22.23,19.33,35.46,20.71,15.37,Clifton,-0.1087,Very Secure
668,616771,"01:10,11:41",MAINT_01,2023-12-25,5:02:36,11/30/2025,12:35:39,COMPLETED,CNF,Software,Leak,1.78,13:47:37,8/13/2025,5:12:14,Sit authority air sort investment guy such.,Electrical Issue,M02,28.7,16.4,17.0,28.9,17.3,24.0,28.57,16.53,18.47,27.36,15.67,19.26,Clifton,-0.1087,Very Secure
669,930857,"00:37,10:54",PLANT_03,2025-04-25,5:09:18,3/15/2026,8:17:08,ON_HOLD,CLSD,Mechanical,Motor Failure,57.47,14:14:04,6/17/2025,5:04:56,Lawyer help really door against beautiful it.,Software Issue,E01,34.1,24.3,14.6,34.5,24.2,17.0,36.13,23.1,14.57,36.47,23.57,17.33,Nazimabad,0.0349,Medium
670,663044,"02:10,10:09",PLANT_01,2024-07-07,21:20:55,1/29/2026,16:16:44,ON_HOLD,CLSD,Hydraulic,Motor Failure,21.53,3:14:01,12/2/2024,17:48:41,Lawyer white miss next their herself.,Electrical Issue,E01,36.1,29.9,27.2,34.6,29.8,26.1,34.57,29.6,22.13,35.2,29.84,22.64,Korangi,0.21,Extreme
671,643176,"00:34,09:51",MAINT_01,2024-01-08,3:21:19,1/8/2026,23:47:52,IN_PROGRESS,REL,Mechanical,Short Circuit,65.7,3:50:28,1/18/2025,18:36:26,Within network accept want today.,Hydraulic Issue,M02,24.3,13.4,16.0,25.5,14.1,23.1,25.2,14.4,20.93,25.6,14.8,17.83,Clifton,-0.1087,Very Secure
672,791095,"00:10,03:36",PLANT_01,2024-04-15,17:31:31,3/13/2026,12:13:05,IN_PROGRESS,REL,Electrical,Leak,69.68,21:55:34,7/14/2025,23:55:08,Various wait six guess member will.,Hydraulic Issue,M02,29.5,22.4,12.9,29.3,24.3,10.6,31.4,24.1,16.27,32.24,22.84,16.94,Korangi,0.21,Extreme
673,933727,"00:01,10:10",PLANT_03,2023-12-23,9:52:26,11/21/2025,21:04:39,NEW,CLSD,Hydraulic,Sensor Fault,13.76,13:47:19,1/16/2025,12:25:29,Leave lead relationship provide.,Electrical Issue,M02,28.9,14.9,18.1,27.9,17.4,13.3,27.03,15.23,14.8,26.93,15.4,17.77,Nazimabad,0.0349,Medium
674,214352,"00:10,13:33",PLANT_02,2025-01-13,21:00:25,1/31/2026,23:56:27,NEW,TECO,Hydraulic,Leak,33.54,17:55:55,6/8/2025,10:10:20,Major his continue avoid.,Software Issue,H03,23.8,14.1,19.3,26.1,12.1,13.3,25.77,11.53,11.73,25.09,10.51,11.03,Surjani,0.1585,High
675,969474,"02:10,11:48",MAINT_01,2025-01-19,3:43:26,1/13/2026,2:06:08,NEW,CNF,Electrical,Sensor Fault,0.59,15:01:59,7/21/2025,2:10:17,Pull strong necessary exactly part or vote.,Software Issue,E01,26.3,12.6,12.9,25.2,13.9,17.9,24.47,12.7,14.77,24.67,12.61,14.83,Clifton,-0.1087,Very Secure
676,185999,"02:01,22:17",PLANT_03,2025-01-06,1:42:20,4/16/2026,6:04:38,NEW,REL,Hydraulic,Motor Failure,43.28,13:18:42,6/8/2025,9:45:20,Entire class owner local mention avoid.,Hydraulic Issue,H03,24.8,9.5,10.8,23.0,8.6,11.4,23.9,11.8,13.07,25.03,12.24,12.3,Nazimabad,0.0349,Medium
677,117955,"02:01,22:19",PLANT_01,2025-10-06,11:12:55,11/3/2025,8:23:05,ON_HOLD,REL,Software,Short Circuit,43.92,0:24:25,4/14/2025,15:56:25,Specific think tree.,Software Issue,M02,32.7,26.3,28.9,31.4,25.8,19.7,32.07,25.8,21.57,34.71,26.04,17.84,Korangi,0.21,Extreme
678,924273,"01:01,12:18",MAINT_01,2024-06-23,3:43:45,12/30/2025,21:51:38,NEW,CLSD,Mechanical,Sensor Fault,18.2,4:37:10,3/30/2025,22:34:14,Return hand trouble black network.,Mechanical Issue,E01,35.0,28.7,21.2,35.6,28.7,16.2,35.23,28.77,21.67,34.51,28.81,23.14,Clifton,-0.1087,Very Secure
679,170640,"02:48,09:44",PLANT_01,2025-02-03,8:32:21,4/1/2026,17:46:45,IN_PROGRESS,TECO,Software,Motor Failure,40.43,0:29:34,6/2/2025,12:12:45,Health street animal itself media.,Electrical Issue,E01,25.6,13.3,14.3,26.9,12.2,14.5,25.17,11.6,15.77,26.14,12.91,13.8,Korangi,0.21,Extreme
680,296582,"03:25,09:45",PLANT_02,2025-05-23,5:10:25,3/17/2026,15:48:36,ON_HOLD,TECO,Hydraulic,Short Circuit,16.63,0:41:37,5/14/2025,12:12:41,Suddenly center suddenly.,Electrical Issue,S04,33.8,27.0,23.4,33.0,27.1,20.5,33.43,27.33,20.7,33.43,26.9,18.49,Surjani,0.1585,High
681,844086,"04:20,09:51",MAINT_01,2024-09-22,1:55:08,1/19/2026,17:56:47,COMPLETED,CLSD,Software,Sensor Fault,12.0,16:21:21,4/20/2025,16:36:16,Market a off visit anyone place.,Electrical Issue,S04,31.5,26.0,21.5,31.4,25.6,20.6,31.6,25.17,17.97,31.31,25.49,19.94,Clifton,-0.1087,Very Secure
682,500573,"00:48,10:54",MAINT_01,2024-04-12,6:26:40,11/19/2025,7:19:45,IN_PROGRESS,TECO,Electrical,Leak,47.08,4:49:54,5/20/2025,16:03:36,Understand together improve week least.,Hydraulic Issue,M02,32.8,22.8,18.8,31.0,22.1,14.0,32.3,22.47,17.77,32.14,22.49,20.0,Clifton,-0.1087,Very Secure
683,525695,"03:10,14:47",PLANT_01,2024-12-06,11:17:19,1/30/2026,14:37:39,COMPLETED,CNF,Hydraulic,Sensor Fault,23.8,12:14:36,3/2/2025,0:28:51,Still everything ten yeah me.,Mechanical Issue,S04,28.7,15.4,11.8,28.3,16.8,11.1,29.4,18.77,15.5,29.84,19.04,12.9,Korangi,0.21,Extreme
684,161476,"00:20,10:35",MAINT_01,2024-07-29,10:03:06,12/24/2025,2:11:05,NEW,TECO,Mechanical,Short Circuit,42.7,21:39:58,2/21/2025,10:39:11,Particularly thought those evidence around magazine present.,Mechanical Issue,E01,33.2,28.5,13.2,34.1,29.0,15.5,34.07,29.2,21.17,34.17,29.39,23.73,Clifton,-0.1087,Very Secure
685,406955,"06:01,04:27",PLANT_03,2024-03-12,2:19:06,10/30/2025,4:52:29,NEW,REL,Mechanical,Short Circuit,31.48,2:24:18,8/25/2025,15:45:25,Consumer read response drive carry information hope.,Software Issue,M02,28.4,18.9,17.2,27.1,18.2,15.1,28.33,17.7,15.4,27.79,15.93,15.99,Nazimabad,0.0349,Medium
686,267280,"00:29,14:51",PLANT_03,2024-12-30,22:55:42,2/27/2026,17:52:43,ON_HOLD,CNF,Mechanical,Leak,70.88,15:43:07,12/22/2024,13:03:18,Under some health loss arrive goal none.,Electrical Issue,S04,25.2,12.6,13.4,25.3,10.2,12.7,24.9,10.0,11.67,24.36,11.36,13.73,Nazimabad,0.0349,Medium
687,775510,"02:10,14:39",PLANT_02,2024-08-01,15:42:18,1/5/2026,2:30:29,ON_HOLD,REL,Electrical,Leak,11.2,14:28:01,9/5/2025,15:08:46,Before off window particular.,Electrical Issue,S04,31.5,27.7,31.8,31.4,27.8,16.3,32.37,28.13,14.3,33.29,28.69,18.39,Surjani,0.1585,High
688,695468,"00:01,10:42",PLANT_03,2025-05-15,1:31:22,11/16/2025,7:11:05,IN_PROGRESS,TECO,Mechanical,Sensor Fault,33.72,14:25:43,4/28/2025,15:52:33,Though body staff beat control ball they.,Mechanical Issue,E01,34.8,26.3,15.6,35.6,26.1,15.8,33.87,26.2,18.17,33.74,26.21,16.17,Nazimabad,0.0349,Medium
689,798646,"00:23,19:14",PLANT_02,2024-05-31,18:59:10,1/2/2026,15:13:01,COMPLETED,REL,Software,Leak,49.15,18:10:05,5/10/2025,16:57:22,Dinner stage soldier apply notice current.,Software Issue,H03,37.7,27.5,23.4,42.7,27.7,26.5,39.6,28.13,32.03,36.81,27.83,28.13,Surjani,0.1585,High
690,737144,"00:05,21:36",PLANT_01,2024-04-26,11:00:06,4/2/2026,5:10:31,ON_HOLD,CLSD,Software,Sensor Fault,28.78,14:05:28,12/29/2024,7:25:23,Left special order.,Electrical Issue,H03,31.3,24.6,25.3,31.3,23.6,24.6,31.37,23.97,23.47,31.31,23.97,25.86,Korangi,0.21,Extreme
691,954882,"01:01,13:37",PLANT_01,2023-12-21,9:03:47,12/1/2025,4:45:09,ON_HOLD,REL,Hydraulic,Leak,70.19,11:37:59,3/19/2025,5:01:21,Above low town.,Electrical Issue,E01,26.9,13.4,13.2,26.3,14.9,17.9,26.3,15.57,22.07,26.87,15.2,17.96,Korangi,0.21,Extreme
692,514568,"02:01,22:20",PLANT_02,2024-05-11,3:52:11,12/15/2025,0:19:52,COMPLETED,CNF,Mechanical,Motor Failure,52.11,20:52:13,3/24/2025,20:32:06,Theory off fine represent.,Electrical Issue,H03,32.5,24.8,15.4,33.2,25.8,16.6,34.0,25.8,19.0,33.81,26.0,22.89,Surjani,0.1585,High
693,286141,"01:01,10:47",PLANT_03,2024-08-01,9:33:42,12/16/2025,8:25:58,COMPLETED,TECO,Electrical,Leak,47.47,11:56:15,6/26/2025,19:36:07,Dinner position something miss including.,Hydraulic Issue,S04,31.5,27.7,31.8,31.4,27.8,16.3,32.37,28.13,14.3,33.29,28.69,18.39,Nazimabad,0.0349,Medium
694,998320,"00:10,14:42",PLANT_03,2025-05-24,2:47:59,4/19/2026,19:49:21,NEW,CLSD,Software,Leak,54.63,1:50:53,5/25/2025,5:11:45,Of tend include capital either what she.,Electrical Issue,M02,33.9,28.1,23.2,33.8,27.0,23.4,33.37,27.13,21.47,33.43,26.96,19.53,Nazimabad,0.0349,Medium
695,734736,"00:05,16:00",PLANT_02,2024-02-18,9:05:17,12/29/2025,21:21:44,NEW,CNF,Hydraulic,Short Circuit,68.61,21:04:51,11/25/2024,16:03:26,Student because person return understand within.,Hydraulic Issue,M02,26.6,19.1,25.4,29.9,13.8,13.2,29.83,13.77,14.07,28.41,14.49,14.36,Surjani,0.1585,High
696,638685,"00:40,21:12",PLANT_02,2024-08-08,7:11:00,12/1/2025,0:38:21,ON_HOLD,TECO,Software,Motor Failure,65.41,12:38:17,4/24/2025,11:22:52,Source specific bar top rise.,Hydraulic Issue,E01,31.4,27.4,24.1,30.8,27.6,29.3,30.7,27.0,21.87,30.97,27.31,23.57,Surjani,0.1585,High
697,278031,"01:01,13:36",PLANT_01,2024-07-18,5:11:07,1/13/2026,12:03:29,NEW,TECO,Software,Motor Failure,52.29,13:37:43,10/23/2025,12:05:21,Along forward child simple.,Hydraulic Issue,S04,35.0,30.1,17.8,42.1,29.6,21.0,37.4,29.0,19.73,35.17,29.04,26.76,Korangi,0.21,Extreme
698,219180,"02:22,09:44",PLANT_02,2024-01-03,9:35:40,1/12/2026,0:43:00,ON_HOLD,TECO,Hydraulic,Short Circuit,54.07,22:10:52,11/27/2024,9:41:58,Idea range attention throughout degree think so growth.,Mechanical Issue,H03,25.8,16.3,13.6,25.9,14.1,13.2,26.73,14.33,15.17,27.77,14.99,16.04,Surjani,0.1585,High
699,166234,"00:58,17:33",PLANT_03,2025-09-17,21:36:55,3/13/2026,16:11:06,ON_HOLD,CLSD,Software,Motor Failure,10.93,13:03:51,7/28/2025,4:51:58,Model thing drop the character.,Hydraulic Issue,E01,30.8,25.6,15.2,30.0,26.3,23.3,29.97,26.1,24.63,29.89,25.51,20.67,Nazimabad,0.0349,Medium
700,664242,"00:15,14:29",PLANT_02,2024-09-18,2:04:15,1/2/2026,15:43:56,COMPLETED,TECO,Software,Motor Failure,7.85,19:05:23,5/9/2025,2:41:12,Art television without itself seat language open.,Mechanical Issue,E01,31.8,25.3,18.0,31.5,25.8,20.9,30.87,25.87,22.57,30.64,25.7,23.6,Surjani,0.1585,High
701,278352,"00:05,11:07",PLANT_02,2025-05-07,15:54:54,1/9/2026,5:18:06,ON_HOLD,CNF,Electrical,Short Circuit,41.32,18:00:06,2/16/2025,3:18:41,Wrong you through us me.,Electrical Issue,M02,35.1,26.1,11.2,35.5,25.1,12.8,35.03,25.57,13.83,34.74,26.2,17.26,Surjani,0.1585,High
702,179459,"00:22,16:10",PLANT_02,2024-01-11,0:09:59,1/18/2026,14:05:05,ON_HOLD,TECO,Hydraulic,Sensor Fault,1.81,0:05:33,7/29/2025,11:22:17,Field computer son him wonder traditional why.,Mechanical Issue,E01,25.2,10.4,13.3,25.4,11.6,17.8,24.77,13.07,19.03,24.99,14.04,20.03,Surjani,0.1585,High
703,509995,"00:28,13:24",PLANT_01,2023-12-31,19:42:10,2/8/2026,4:03:33,ON_HOLD,TECO,Hydraulic,Sensor Fault,34.99,5:09:00,4/11/2025,20:15:19,Image case answer free knowledge.,Hydraulic Issue,E01,27.4,14.8,17.4,28.2,16.1,18.1,28.37,15.4,17.03,28.34,15.36,17.03,Korangi,0.21,Extreme
704,295004,"00:01,21:55|00:20,20:00",PLANT_02,2024-09-08,21:38:25,4/23/2026,14:54:24,NEW,CNF,Mechanical,Sensor Fault,15.54,7:38:10,4/17/2025,6:33:54,Until relate hour large friend bag.,Electrical Issue,E01,30.0,25.4,18.5,29.9,25.6,17.9,29.97,26.07,22.43,31.97,25.6,14.93,Surjani,0.1585,High
705,566152,"01:01,12:03",MAINT_01,2024-12-09,3:46:35,3/1/2026,1:25:44,NEW,CLSD,Software,Sensor Fault,25.24,3:53:14,12/24/2024,8:48:31,City north role act alone view.,Electrical Issue,M02,26.1,11.2,12.6,27.3,14.9,23.1,28.1,15.07,16.83,28.96,17.04,15.5,Clifton,-0.1087,Very Secure
